PERMNO,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,R0,R1,R2,R3,R4
11403,-2.417960199549649e-06,8.726677147444903e-07,1.5535721320103105e-06,3.1220178573154327e-06,2.1483000038193552e-06,4.354132268610635e-06,-1.9549693346717368e-06,1.2749630858157803e-06,4.083527140747896e-06,-2.9070209749132747e-06,-5.662763950199441e-06,-1.2886199054910709e-06,-1.7194614722259192e-06,3.992445175360555e-06,-5.532876600058944e-06,-2.429787641873908e-14,-9.266540047426543e-12,-0.00027816068007399664,0.0010686145765842808,0.00018028763615934886
11404,-2.9103315872130972e-06,-6.110741945077083e-06,-3.41134734796356e-06,-1.863423842945517e-06,-1.199220950527726e-05,2.815114712753865e-06,1.6041167119591318e-06,-1.1944705455715797e-05,7.24358994833242e-08,-1.027081446141228e-05,-7.683347119114156e-06,-2.866195805702482e-06,-2.9235952067960767e-06,-8.337041976881867e-07,-4.422379499657498e-06,4.5088746278252375e-14,-7.867466493117672e-12,-0.0001772714962759588,0.0006631166696788867,0.0009066855649335217
11442,-1.7911425056089498e-06,-7.841025837003703e-07,-3.111682297142046e-06,4.4413206882643325e-06,-3.6415380997555716e-06,7.49234394480948e-07,5.596699209980352e-06,-1.9891141417152395e-07,-2.0419182444590525e-06,9.411030362697793e-06,-4.820094170430198e-06,5.024752870358584e-06,-1.4439482558590907e-05,-4.67964937023096e-06,5.957071587115929e-06,-3.737112873381304e-15,-4.044817804542544e-12,-0.00014021222936870718,0.00046539429669378895,0.00314237460422477
11481,-7.211568923911953e-07,5.229031257696883e-07,5.973659571082474e-06,3.0401151886539445e-06,5.739616945712479e-06,-3.4541999993980902e-06,-2.480839090459657e-07,-3.4732306939070377e-07,1.0805530433688766e-05,-4.882247328265185e-07,-1.8181032454902193e-06,-3.777557480488999e-06,-3.073346301140767e-05,-1.1077762935204964e-05,5.917224869277069e-06,9.691230339528423e-16,-4.93185256914244e-12,-0.00015568033841426685,0.0006105744777959201,1.0078504067046896e-05
11499,-3.65653429361297e-06,5.977719532380486e-06,-4.199585572464051e-06,1.1490654979373948e-05,7.075004370921761e-06,-1.078712353037659e-05,8.635279400537404e-06,-5.3739088208502895e-06,1.2487137047425863e-05,6.464809924497095e-07,-9.95214306172403e-06,-2.537129828131228e-06,-1.5460661213850035e-05,-5.928861510320761e-06,9.707495387848905e-06,5.618505053942396e-13,1.5296401409270126e-10,0.0036274637888497707,-0.015521029995794291,-2.5596591168635922e-05
11533,-2.9699196441706287e-06,-2.2642677118969917e-06,5.07115850713373e-06,-1.9888296766707523e-06,8.064165847783285e-06,1.4693914673461086e-06,-1.9206449250184138e-06,5.347435772481098e-06,-8.512517492152701e-07,5.4237515522383645e-06,7.61757183184475e-06,-1.2573669988389137e-06,-1.6262481861346436e-05,-6.3147396273616404e-06,3.329745611340108e-06,-9.233527105109283e-16,-1.4311846203826043e-11,-0.0003703580894158943,0.0013792872683897062,0.0004166382284021191
11547,-1.6728487813091263e-07,1.956626618016693e-06,-1.3749474782828622e-06,2.7644006246001808e-06,1.738764517292405e-05,-5.23107417663427e-06,-5.907539522508148e-06,1.7086520789994727e-06,8.023493244466034e-06,4.594097435272726e-06,-3.938776927271324e-06,-1.2822816069799019e-06,-9.689483882375044e-07,-4.938487325697095e-06,5.452218867006636e-06,-9.15157152227029e-15,-1.2133963821761742e-11,-0.00035700609948130193,0.0014319735545591707,0.0002295205741098674
11565,-3.0832609188507845e-06,-2.0002044172474803e-06,-5.083453008575733e-06,-1.75210875973301e-06,2.9184050894877135e-06,2.6796202157387736e-06,-9.558561350136754e-07,1.602821719689991e-06,-8.830683992917558e-07,1.6520099303863294e-06,4.91422672887134e-06,-1.1123519342121733e-05,-1.5317789278975271e-06,-7.302931639842348e-06,-2.0497966341810354e-05,1.2469599593865086e-13,-4.6785343330730105e-12,-9.961207534665877e-05,0.00020197668657677905,0.003855962306992292
11581,-2.9938864417257083e-06,-6.117541341066623e-07,8.327461822132838e-06,7.417003307289365e-07,6.249281940322337e-06,6.971497247867086e-06,7.547060038137647e-06,-2.6206210986896716e-06,3.459059691798992e-06,7.0541698952070215e-06,-2.8058781960743083e-05,3.315477244601827e-07,-2.0628997895104083e-05,-8.443442227046588e-06,8.811494169086288e-06,-4.9314577869579516e-14,-2.741897049686786e-11,-0.0007302785484497854,0.002990640265367539,0.00047912549371383897
11600,-3.688373481746231e-07,-4.7575713656446744e-06,-4.921077792935067e-06,1.4125833671712162e-06,2.5803511129546735e-06,1.736130543507026e-06,5.929514286738202e-07,6.396750875259337e-06,-1.7305792247706715e-06,5.287339521716161e-06,-3.7545199191780225e-07,-4.0301298613694483e-07,1.3179347933089799e-07,-8.709155125969056e-06,4.465202809661816e-06,-9.462805883088021e-15,-1.0543170109061325e-11,-0.0003155681097351482,0.0012328862272219501,0.0001987171735382425
11618,-2.5187601688857087e-06,9.83967148358535e-07,-2.9057538188886597e-06,-4.0334120464273727e-07,2.851055570706521e-06,-2.7973455183166747e-06,1.2750253911357928e-08,4.0925018793599966e-06,-1.8658381415374548e-05,8.330750711959609e-07,-5.1497329289193886e-05,-1.9229353140370497e-05,-1.6783014642162054e-05,-1.2234724639597664e-05,-3.795855396723776e-05,-2.6967053943564595e-14,-5.201697704100688e-12,-0.00013856819854376017,0.00041161525340716634,-0.00027672303524505556
11628,-3.4710600588413373e-06,-1.1853572439494474e-06,-6.934730949933057e-06,-2.939963440191634e-06,-4.767076877227157e-06,-7.334644684164377e-06,7.344745619237786e-07,-8.343232140959612e-06,-8.60120682705562e-06,2.4410121532137284e-06,-4.515483165204638e-06,-1.3332430680519341e-05,-5.80491733390113e-06,-7.868337041395505e-06,-1.6857069837596802e-06,-4.66555328014475e-15,-5.469163604736725e-12,-0.00016892188955456585,0.0005722132210942621,0.0034247926897652786
11636,-2.3877371897272382e-05,-3.248284198217311e-05,-2.724616874585945e-06,-1.4074283985368139e-05,-2.5871184685157365e-05,-7.755556412044388e-05,-7.71875670990066e-05,-3.5016340645780096e-05,-6.344314664872666e-05,-5.946366624724705e-05,-6.260505273221527e-05,-9.189934680616497e-05,-0.00018647842972255437,-9.970022956428797e-05,-6.736602943492671e-05,8.681307101402629e-06,-0.03589212589502541,0.0007258598011864726,0.009976475879084552,0.0009640371434581199
11644,2.0846503484643536e-06,6.148227102974645e-06,-2.004023754501905e-05,-3.6007566632620994e-06,3.798458319387301e-05,-1.599288511426041e-05,2.760115838731794e-05,1.0746109142063864e-05,1.624293133390589e-05,2.212272818575335e-05,-2.4264301274732948e-05,-2.03881150754424e-05,-4.715036476465161e-06,-2.5690556821368337e-05,4.390592579987004e-05,-5.911144761673702e-14,-1.6065308345466882e-11,-0.00010207690365996461,-6.954200354042791e-05,0.0009007915405310099
11664,2.3769331981220581e-07,-1.372236583297561e-06,-1.9225879419883466e-06,-1.1807471733968801e-06,1.0165109267785985e-05,-4.977020767929297e-06,-1.9171362136188e-06,4.165810758393759e-06,-2.8691444593456228e-05,2.515515840335164e-05,3.937541301511875e-05,4.721097425582094e-06,-5.197151197078609e-06,-4.167464848770386e-06,-3.7327772794325e-06,-1.2193697850214002e-14,-6.57292489563535e-12,-0.00020325757253267015,0.0007964870098607671,0.0004950478742066362
11674,-3.956801942750863e-06,-2.0986502120178255e-06,-3.948923232888039e-06,-2.3826146127637422e-07,-1.3546080434429776e-05,6.1138398983327725e-06,9.560817918571964e-07,-9.17762303031153e-06,7.647524777426809e-06,-1.0724538448281756e-05,-9.847893942020003e-06,-7.033621747746588e-06,-2.6485150702511452e-06,-7.323808049416666e-06,-2.3491495501112523e-06,4.2167551293823214e-14,-8.410122406141476e-12,-0.00015876675389970608,0.0005828268236478211,0.0008148560882003835
11691,-2.0474305992458397e-06,-4.448736773285827e-06,-5.659982168512467e-07,8.908499456389072e-06,6.321377249408229e-06,2.2156164253597618e-06,8.166759863167773e-07,3.3918510682276546e-05,-7.337034588056826e-07,1.704452210379348e-06,1.75628050510287e-05,-5.116802897819675e-06,9.266413758511337e-06,-1.6642161159996316e-05,-7.264861887022764e-06,-7.607741933731695e-15,-6.018072016063624e-12,-0.00019652369738935505,0.0006838353657569857,0.0010501914036321676
11701,-4.872025414703373e-07,3.038483948822768e-07,2.50338750482971e-07,1.9026649620260695e-06,-2.3843469583667996e-06,-1.8776120603999634e-06,6.863456703675917e-06,-5.478797546324202e-06,-2.3484846330356425e-07,-7.604665418728629e-06,-4.818731821627414e-06,4.765499730478054e-06,2.108918604009506e-05,-2.1153584902118813e-05,-1.1629429965231215e-05,4.047622484278727e-14,-8.013866152683337e-12,-0.00017276683818348053,0.000561586235038671,0.000952296834404365
11731,-4.988975303680313e-07,1.979982853832004e-06,-8.211694982297959e-07,3.617862891452449e-06,-1.5270257043589974e-07,9.858623672390514e-06,1.0875059673081042e-05,-3.6169152982701923e-06,-8.44623576537326e-06,3.8896838045497615e-07,-7.199064016951989e-06,-4.976484053632037e-06,-1.597835237061787e-05,-1.821397713713566e-05,-6.862164875044778e-07,-2.826105764995499e-14,-1.7125400012655004e-11,-0.00041537992379211687,0.0016666399573746827,0.00028244657759156605
11752,-2.155074650717083e-06,-4.919349915588059e-06,8.463039384657124e-07,-1.79802697028159e-07,2.3696500016811553e-06,-3.521616668697143e-07,9.349050138929914e-06,-1.052220017918754e-06,3.574987066295653e-06,4.292890168697735e-06,1.1162503640206114e-05,-2.1858641498644152e-05,-1.8081493446705787e-05,-1.4895742819941764e-05,8.699959212133883e-06,-2.4446690383162814e-15,-4.635349219603762e-12,-0.00016826301092630685,0.0006456943508712509,1.3588049535137371e-05
11786,-3.1569406007822405e-06,-9.037905575101424e-07,-4.953031451230759e-07,1.7365206639313397e-06,3.4560173831603693e-06,-8.76065875532437e-06,2.22314998482182e-08,2.1509082277291437e-06,-9.191452360993945e-06,3.1614210537169418e-06,-9.095147108159534e-07,-3.2033226370203175e-06,-1.1196565577237417e-05,-1.60971847775025e-05,1.2060490866698898e-05,-3.084528000717551e-14,-9.270763157272482e-12,-0.000223190828688946,0.00072159963618717,0.0050718830244509
11790,-2.68615199470909e-06,-4.362651304791576e-06,-9.144851120267029e-06,-6.988115999999292e-06,1.4780420226318572e-05,1.0485592944332162e-05,6.126801200212486e-07,6.579501605247491e-06,6.366665712312034e-06,1.784577221749021e-05,5.3516806984868635e-06,8.484382844132853e-07,-3.805338158874864e-06,-1.6458061633851503e-05,2.1297229495138265e-05,5.047122418261737e-14,-6.8654302399707605e-12,-0.00020159608273402017,0.0007676538023660601,0.0005162267150136978
11803,3.908395766789748e-06,-9.322202046289538e-06,-4.047090625549301e-06,-1.6981695731301946e-06,-2.9060644196125804e-06,4.588262448692682e-05,-2.237143165900083e-05,6.465009013514293e-06,2.6470152344040493e-06,1.380902304304354e-05,-1.2072506075937793e-05,-2.386765767995017e-05,-4.449101357305454e-06,-1.813758880491096e-05,1.9475106366530698e-05,-7.884545107828103e-14,-1.755892774142367e-11,-0.000505229575902257,0.002041452001422099,-8.777183045248256e-05
11809,-2.6741996089298774e-06,-1.1705148489664457e-05,-6.313264768040295e-06,2.2612294294174305e-06,-6.178613980234596e-06,-6.45801055986768e-06,6.571868047092398e-06,3.6170972764508885e-05,-5.398465274760526e-06,1.102333443749605e-05,-2.242168974044202e-05,-7.678212182036401e-06,-9.436251384984424e-06,-3.0363706233511436e-06,1.6251859144039735e-05,-6.1822201582927674e-15,-1.4520816330519063e-11,-0.00035145207292622667,0.001364951058712074,0.0006952804962480859
11844,-2.0793241505921483e-06,-2.7193910719163944e-06,-1.4019541745304248e-06,1.330666112628287e-06,-8.548914541508251e-07,-1.1662337651200962e-07,1.1136549976684426e-06,-5.713201725572135e-06,-2.2624069584978713e-06,9.143201487597869e-06,-3.5264771312960285e-06,3.7264970985080657e-06,-8.950070186775268e-06,-3.725428136103822e-06,-5.140980729587809e-06,3.280418182952779e-14,-4.328404158734391e-12,-0.00015196269632312365,0.0005075492376137614,0.0029474990009267696
11850,-1.3295718479333867e-06,-1.7662818685310162e-07,-4.96785677235509e-06,1.6642633939623948e-06,4.941873238686163e-06,-2.5813318940721634e-06,-1.0681750486326223e-06,1.0195628456166973e-06,-3.8047018437921247e-06,4.3690770382989604e-06,-5.253861938153878e-06,-3.3213985674851407e-06,-1.3260559236101722e-06,-6.728272624082368e-06,7.869957808011085e-06,-1.0561099368250107e-14,-7.760674972900679e-12,-0.00016678299359466244,0.0006420209135820183,0.0002708442499433051
11884,-2.43812003780228e-06,4.756011381428653e-06,-3.578857889361439e-06,-1.4452538812678492e-06,-2.1024957761503395e-07,-8.50655588526917e-06,-9.824992462695891e-06,2.416330321880703e-06,5.403087315015543e-06,-2.043912223471554e-06,-3.4384004772567555e-06,-4.534403658481603e-06,-1.1272542550734025e-05,-8.042508313381189e-06,-6.3903524130782005e-06,-2.3341364281868848e-14,-6.10403009181819e-12,-0.00023182133286238707,0.0009105895537114691,1.8534755281674357e-05
11891,-8.80014428249214e-07,1.615666827260175e-06,-8.25354159980391e-06,1.4570657552809854e-05,4.454630482427331e-06,-4.261376701981629e-06,-1.154033556225706e-06,1.819174816074769e-06,-4.11956503122591e-06,7.142747752350918e-06,-1.772557376943587e-05,-1.2358261251390505e-05,1.4223418325545866e-06,-2.896192755518754e-05,2.7541743721835656e-06,4.642701352316983e-13,9.258448375844253e-11,0.002370772902052478,-0.010226085036731569,0.0010582469447000466
11955,-1.142528822719497e-06,-1.5383469978322582e-06,-5.102339877312585e-07,-1.23853063285818e-07,-1.2495807668039362e-05,2.0889831162418542e-07,1.639330360292697e-06,3.9142672763892944e-07,2.537983571883518e-06,-5.457800126789764e-07,1.0354210694089104e-06,-4.988026008402476e-06,-5.01895571339943e-06,-3.925889381183888e-06,1.2880842188320209e-05,7.14159178657501e-15,-1.0117122491783676e-11,-0.00024253338725934193,0.0008804547510649733,0.0009252789226453507
11995,-8.750713795338612e-07,1.4756109245879892e-06,-3.229834229857026e-06,3.36745662942695e-06,1.7396245971793669e-06,1.1635061441430806e-06,3.820455358262012e-06,6.477539416605872e-07,5.2192115098971545e-06,-2.1510327982845247e-06,2.23493459215588e-05,-9.824045237938212e-07,-3.944527806693833e-06,4.526304779570575e-06,1.3252236714477954e-05,9.010403196680195e-15,-1.7773235885889408e-11,-0.00032296359915135386,0.0011239277853732285,0.0024884190079806374
12008,-1.6937263700989529e-06,-5.689589775094625e-06,-7.773958092205592e-08,9.597862758466742e-07,3.283870421741163e-06,-7.189116546237317e-07,4.634408420206594e-06,8.828186439943062e-05,6.564957686192163e-06,-6.0948302775786346e-06,4.7005779735772445e-06,-7.999812644225711e-06,-4.083823946011588e-05,-1.2140510092477582e-05,2.8994089196215593e-05,-1.1573141666917334e-14,-1.517342131175043e-11,-0.0002713084087269614,0.0009895377529096111,0.000369710763961115
12036,-2.382781541349152e-06,-3.7732797298927918e-06,-8.853824836186003e-07,-6.884233840434336e-06,-3.551072506774288e-06,3.2881301769489997e-06,-1.9256170133326214e-06,3.7222801266886306e-06,-1.9300922778067003e-05,1.6784406718569432e-06,-1.6856722883224196e-05,-4.087042280357768e-06,-8.144855683867157e-06,-1.3711742339293077e-05,-7.672935767585302e-07,1.0868486031733154e-13,-1.1191454561655497e-11,-0.00010606083746851122,0.0003301216702286374,0.0016671821975964385
12049,-9.961840460686385e-07,-9.939789385945407e-06,4.830899680855453e-06,-2.106122592409973e-05,1.274866167362985e-05,1.9463054341930973e-05,2.600969496652799e-05,9.916721336453362e-07,-1.8275012973051368e-05,1.8667241839505062e-05,1.548118499008489e-05,-1.726674955743803e-05,-2.1048125866251025e-05,-5.994278813225156e-05,-5.9204120389864294e-05,-1.943049661139241e-14,-6.916049994875861e-12,-0.0001095359082428268,0.000395865187030279,-0.00010566234157333275
12052,-3.1690026171103474e-06,-2.338267691164281e-06,-7.359674549520718e-07,-6.339289054774498e-07,-2.0546777853578394e-06,4.85225236218121e-06,-1.3237863416336708e-07,-5.9013246001594455e-06,6.0357584497944045e-06,-1.5587575717639258e-07,-4.2522901078228245e-06,6.2784176535847605e-06,-1.0227099293427034e-05,-9.952039832860408e-06,4.2884719450088615e-06,-1.7960588840475132e-14,-5.43696197421888e-12,-0.000169580163171459,0.0005864826781431019,0.0006196123458774688
12060,-2.6071915060378646e-06,-8.83323984182233e-07,-1.8747362526495667e-06,-1.284727049920579e-06,4.579018606774622e-06,-4.088554523161694e-06,-3.94297216183169e-06,1.0447158089412838e-05,-2.4689199705383487e-06,1.8963409433386758e-07,-8.093597113901642e-06,-5.070835775221752e-06,-6.193384759934915e-06,1.071506511872728e-07,6.346314617938201e-06,-1.0587779717848473e-13,-1.481936828090101e-10,-0.0036166180454884323,0.015205713188251983,0.0020371947248579683
12062,-3.3405818901461085e-06,2.1483161593646436e-06,-4.290285266911168e-06,5.836918984621704e-06,1.5084225743169185e-07,-1.5393812887131888e-05,2.5080638299236184e-07,5.834042560407494e-07,6.932882620440032e-06,5.88877647508657e-06,7.4875230454202905e-06,-2.1494308759779535e-05,-1.0065908595045018e-05,-8.851188407261906e-06,1.1768065872158646e-05,2.6414968196785306e-14,-9.52795556936182e-12,-0.0002725701969461365,0.0010297289651670864,0.0006159744792565288
12068,-1.59991505309646e-06,-1.0937540773143021e-06,2.0011651099054956e-07,2.1592539736395815e-07,-2.372405323216147e-06,-2.459439337452428e-06,6.689975039246637e-06,-4.4333243856578365e-06,-9.912543825631823e-06,1.3446282428078921e-05,-4.595733451050526e-06,-4.050199139089372e-06,-5.777682933749561e-06,-6.230431395473196e-06,2.264485161457012e-06,8.089398851638417e-14,-4.9620428848853275e-12,-0.0001549130412717716,0.0005120116458821479,0.0028930972216321175
12080,1.2501498166368108e-05,1.0842529200569293e-06,-2.6484403318917895e-06,4.7151688763897326e-05,1.8577913202591656e-05,-3.273809287954708e-05,-4.222061759489489e-06,9.817198464931005e-06,9.434441873794761e-06,5.240462055932668e-07,8.668147616574496e-06,-5.166715650536085e-07,2.6445446359665563e-05,3.324127309963223e-06,1.0976558505012716e-05,6.891953377397282e-14,2.8206199031622566e-12,0.0001456108730067225,-0.0008554490033027496,0.0021351291979128622
12209,-4.399815137011334e-08,-4.744669142585287e-06,-4.363556861026408e-06,2.519851038808684e-06,2.482583081027255e-06,4.888464701213289e-06,-2.9424893879949972e-06,-1.785242021276743e-05,-2.563233330994989e-06,-1.9642788293500005e-06,6.0045930437495325e-05,2.641898871112867e-05,-4.1695458066483724e-05,-2.48605053073949e-06,-0.00011367296439363685,-1.3146910419173546e-13,-4.315507513327956e-11,-0.0010774139695386674,0.004443042145985187,1.246653926271881e-05
