,permno,bm,pe_exi,npm,cfm,roa,roe,GProf,totdebt_invcap,capital_ratio,debt_ebitda,lt_debt,cash_debt,fcf_ocf,de_ratio,at_turn,staff_sale,ptb
3166,91516,0.337,50.253,0.034,0.141,0.114,0.059,0.273,0.604,0.578,3.318,0.515,0.107,0.303,2.661,0.578,0.243,2.845
3167,91683,0.9592069949524183,18.718,0.061,0.086,0.286,-0.42010901806070894,0.906,1.201,1.2,3.03,0.747,0.126,0.646,-8.032,1.859,0.0,3.857438108783013
3168,91668,0.303,19.946,0.269,0.314,0.302,0.22,0.403,0.024,0.017,0.074,0.109,1.096,0.734,0.155,0.68,0.0,3.882
3169,91606,0.244,-10.652,-15.686034353749585,-15.471987031916925,-0.31,-0.356,0.0,0.0,0.0,0.0,0.0,-1.493,-6559227240.681702,0.122,0.8067880899309279,0.18635358057792428,3.347
3170,91613,0.181,-0.537,-2.724,-2.648,-0.558,-2.865,0.059,0.701,0.701,-0.951,0.717,-0.924,-6559227240.681702,3.275,0.272,0.0,3.44
3171,92456,0.169,-80.469,-16.837,-16.653,-0.782,-1.206,-0.806,0.01,0.002,-0.007,0.003,-3.297,-6559227240.681702,0.771,0.046,0.0,5.562
3172,91571,0.546,22.605,0.166,0.196,0.166,0.146,0.419,0.309,0.309,1.653,0.661,0.286,0.467,0.675,0.505,0.0,2.574
3173,91616,0.018,-1.872,-2.865,-2.69,-0.952,-2.983,0.059,0.954,0.402,-0.387,0.22,-0.555,-6559227240.681702,3.05,0.383,0.0,41.954
3174,92589,0.942,33.03,0.08,0.109,0.028,0.071,0.087,0.207,0.0,4.573,0.0,-0.067,0.989,0.629,0.536,0.0,2.204
3175,14880,0.358,-1.354,-2.41,-2.279,-0.785,-1.294,0.236,0.235,0.222,-0.174,0.343,-1.552,-6559227240.681702,0.83,0.417,0.0,4.701
3176,92252,0.08,-3725.5,-1664.8,-1572.0,-0.656,-1.194,-0.706,0.416,0.296,-0.468,0.534,-0.966,-6559227240.681702,0.787,0.0,0.0,10.644
3177,91674,1.756,32.071,0.073,0.071,0.042,0.022,0.038,0.83,0.791,26.553,0.926,-0.051,-6559227240.681702,4.089,0.058,0.199,0.633
3178,91658,0.501,17.178,0.05,0.09,0.158,0.124,0.398,0.513,0.484,2.336,0.566,0.199,0.642,1.661,1.144,0.0,2.155
3179,91678,0.245,-11.98,-0.041,0.007,0.149,-0.312,0.352,0.653,0.648,3.228,0.623,0.056,-0.018,2.955,2.092,0.0,4.025
3180,91754,0.305,32.909,0.02,0.056,0.14,0.099,0.665,0.569,0.539,2.908,0.588,0.076,0.857,1.992,1.649,0.0,3.043
3181,91666,0.076,-12.04,-0.129,-0.068,-0.053,-0.803,0.842,0.011,0.006,-0.037,0.001,-0.009,0.188,4.581,1.263,0.0,13.299
3182,91650,0.72,20.817,0.14,0.327,0.08,0.058,0.081,0.617,0.619,5.337,0.562,0.095,0.033,2.895,0.166,0.0,1.266
3183,92035,0.85,-3.956,-0.209,-0.066,0.007,-0.201,0.111,0.605,0.577,77.846,0.78,-0.109,-6559227240.681702,1.751,0.361,0.0,0.96
3184,14548,0.88,24.75,0.047,0.084,0.07,0.04,0.407,0.0,0.0,0.0,0.0,0.291,0.445,0.065,0.782,0.117,1.172
3185,91743,0.761,14.103,0.317,0.32,0.027,0.096,0.037,0.634,0.592,9.099,0.266,0.016,0.983,5.454,0.047,0.197,1.403
3186,91733,0.645,98.233,0.026,0.051,0.036,0.02,0.318,0.0,0.0,0.0,0.0,0.812,-0.072,0.12,0.689,0.0,1.983
3187,12088,0.931,19.784,0.153,0.254,0.02,0.059,0.041,0.611,0.22,4.551,0.037,0.007,0.906,7.662,0.044,0.398,1.155
3188,92449,0.015,-768.57,-0.104,-0.084,-0.149,-1.292,0.603,1.247,0.614,-3.331,0.278,0.076,0.675,5.728,2.287,0.0,41.954
3189,91883,0.422,27.741,0.082,0.236,0.168,0.092,0.168,0.747,0.731,2.847,0.564,0.157,0.322,4.82,0.482,0.219,2.452
3190,13699,0.97,128.222,0.019,0.08,0.017,0.008,0.042,0.595,0.595,11.461,0.223,0.014,0.974,6.59,0.053,0.446,0.921
3191,91822,0.9592069949524183,377.966,0.039,0.226,0.216,-0.42010901806070894,0.313,1.311,1.825,4.305,0.76,0.098,0.895,-2.913,0.434,0.0,3.857438108783013
3192,91907,0.492,12.9,0.047,0.049,0.166,0.175,0.341,0.114,0.002,0.429,0.003,-0.095,-6559227240.681702,0.704,2.061,0.0,1.834
3193,91836,1.338,-13.549,-0.062,-0.038,-0.047,-0.223,0.378,0.108,0.0,-0.804,0.0,-0.062,-6559227240.681702,1.75,1.448,0.0,0.556
3194,91688,1.015,9.13,0.127,0.137,0.032,0.14,0.032,0.117,0.098,0.75,0.025,0.055,0.935,4.354,0.2,0.0,1.206
3195,91692,0.139,15.458,0.162,0.179,0.156,0.484,0.198,2.023,0.003,2.957,0.001,0.262,0.934,3.277,0.679,0.0,6.607
3196,91826,0.326,-29.5,-0.011,0.014,0.064,-0.16,1.018,0.605,0.329,3.759,0.161,0.02,0.243,3.048,3.618,0.0,4.819
3197,91750,0.485,15.906,0.067,0.232,0.082,0.138,0.088,0.752,0.42,5.603,0.29,0.084,0.89,2.498,0.398,0.439,1.889
3198,13796,0.036,-4.846,-1.999,-1.902,-0.998,-1.81,0.054,0.43,0.428,-0.337,0.55,-3.372,-6559227240.681702,1.358,0.525,0.0,30.129
3199,92232,2.637,-2.135,-0.122,0.007,-0.017,-0.115,0.009,0.475,0.471,-24.882,0.77,-0.075,-6559227240.681702,1.156,0.439,0.0,0.261
3200,91814,0.161,-16.875,-0.082,-0.028,0.017,-0.409,0.366,0.804,0.709,25.414,0.454,-0.042,-0.041,5.373,0.831,0.0,8.508
3201,92043,0.336,68.125,0.033,0.318,0.015,0.051,0.016,0.487,0.0,3.981,0.0,0.011,0.972,50.594,0.027,0.184,3.317
3202,91959,1.164,14.71,0.158,0.189,0.016,0.058,0.031,0.963,0.485,12.893,0.112,0.013,0.955,8.38,0.039,0.332,0.905
3203,91854,1.183,15.143,0.029,0.097,0.117,0.052,0.186,0.339,0.303,1.879,0.371,0.192,0.44,1.169,0.892,0.0,0.873
3204,91968,0.345,75.32,0.178,0.221,0.015,0.041,0.024,0.556,0.556,12.068,0.204,0.01,0.946,6.152,0.034,0.235,3.149
3205,92091,1.002,-0.276,-0.872,-0.752,-0.128,-1.294,0.423,0.606,0.576,-2.4,0.569,-0.204,-6559227240.681702,2.383,0.729,0.0,1.005
3206,91900,0.536,-81.0,-0.011,0.038,0.054,-0.014,0.5,0.0,0.0,0.0,0.0,0.382,0.443,0.34,0.818,0.0,1.04
3207,14137,0.657,176.25,0.034,0.454,0.085,0.007,0.111,0.12,0.12,1.449,0.546,1.345,-8.146,0.251,0.16,0.0,1.087
3208,91965,0.152,-43.0,-1.183,-1.178,-0.236,-2.869,-0.208,0.817,0.817,-1.919,0.438,0.141,0.994,10.179,0.198,0.0,5.351
3209,93177,5.458,26.009,0.087,0.181,0.13,0.066,0.169,0.259,0.102,1.676,0.349,0.498,-2.439,0.326,0.564,0.0,0.17
3210,91905,1.184,-5.161,-0.017,0.142,0.109,-0.051,0.159,0.769,0.765,6.246,0.854,0.133,-0.564,3.816,0.561,0.0,0.651
3211,91909,0.783,-60.818,-0.03,-0.004,0.021,-0.208,0.536,0.708,0.683,21.814,0.568,-0.066,0.585,3.8,1.69,0.0,1.658
3212,92421,2.196,-0.035,-2.859,-2.86,-0.504,-1.81,-0.547,0.74,0.918,-1.148,0.845,0.153,-1.121,13.231,0.17,0.0,0.143
3213,91849,0.149,22.962,0.105,0.144,0.249,0.289,0.42,0.408,0.408,1.172,0.485,0.3,0.848,1.424,1.208,0.0,6.522
3214,93188,0.9592069949524183,-121.25,-0.011,0.151,0.214,-0.42010901806070894,0.66,2.167,2.15,3.86,0.579,0.096,0.438,-3.228,0.852,0.0,3.857438108783013
3215,14310,1.162,16.525,0.118,0.146,0.017,0.058,0.032,0.271,0.271,2.039,0.037,0.009,0.9,10.138,0.043,0.284,0.916
3216,92210,0.387,31.105,0.163,0.221,0.15,0.094,0.426,0.0,0.0,0.0,0.0,0.776,0.796,0.275,0.498,0.0,2.809
3217,91915,0.322,18.781,0.074,0.142,0.152,0.166,0.152,0.652,0.646,3.261,0.673,0.15,0.299,2.715,0.684,0.104,3.195
3218,91979,2.545,3.847,0.229,0.599,0.098,0.113,0.11,0.835,0.712,7.37,0.792,0.103,-1.666,3.129,0.127,0.0,0.393
3219,92052,0.584,40.15,0.061,0.11,0.095,0.043,0.462,0.0,0.0,0.0,0.0,0.842,0.544,0.125,0.626,0.0,1.585
3220,92032,1.446,-0.745,-15.686034353749585,-15.471987031916925,-0.585,-0.601,0.0,0.0,0.0,0.0,0.0,-9.75,-6559227240.681702,0.047,0.8067880899309279,0.18635358057792428,0.556
3221,92207,0.399,-177.0,-0.007,0.045,0.094,-0.014,0.769,0.0,0.0,0.003,0.0,0.311,0.765,0.698,1.136,0.0,3.022
3222,14693,0.288,-11.873,-8.768,-7.857,-0.308,-0.42,-0.28,0.0,0.0,0.0,0.0,-2.274,-6559227240.681702,0.096,0.039,0.0,4.421
3223,92034,0.1,-128.84,-0.068,0.032,0.057,-0.086,0.749,0.109,0.055,1.596,0.21,0.658,0.486,0.277,0.994,0.0,10.721
3224,92050,0.037,-41.549,-0.202,-0.147,-0.068,-0.648,0.474,0.728,0.706,-8.78,0.763,0.041,0.084,3.143,0.841,0.0,39.06
3225,92345,0.01,-220.94,-5.943,-5.89,-2.133,-5.274,-0.326,0.0,0.0,0.0,0.0,-2.646,-6559227240.681702,2.567,0.398,0.0,31.021
3226,92010,1.149,22.75,0.029,0.128,0.043,0.037,0.044,0.887,0.887,18.093,0.878,0.005,0.107,8.947,0.139,0.599,0.765
3227,92038,1.054,-1.301,-0.215,-0.118,-0.067,-0.293,0.311,0.359,0.36,-3.579,0.429,0.182,-0.922,1.308,0.669,0.0,0.462
3228,92095,0.27,54.909,0.058,0.104,0.12,0.095,0.441,0.174,0.175,1.228,0.347,0.107,0.719,0.609,0.887,0.0,3.444
3229,92195,1.012,46.803,0.137,0.184,0.017,0.026,0.032,0.163,0.163,2.434,0.051,0.016,0.865,3.845,0.035,0.367,0.993
3230,93382,0.863,-0.016,-0.152,-0.081,0.047,-0.928,0.116,0.995,0.983,10.882,0.526,0.025,-0.774,113.115,1.043,0.0,0.143
3231,12347,0.369,-6.433,-0.185,-0.125,0.012,-0.287,0.494,0.625,0.607,45.941,0.815,-0.008,-6559227240.681702,1.893,0.552,0.0,2.052
3232,92097,1.03,-5.84,-0.147,-0.03,-0.034,-0.118,0.357,0.0,0.0,-0.011,0.001,0.016,-39.045,0.143,0.719,0.451,0.753
3233,92121,0.481,11.056,0.22,0.253,0.057,0.206,0.056,0.691,0.667,4.938,0.307,0.053,0.957,6.522,0.118,0.127,2.134
3234,92021,0.135,-20.307,-0.153,0.006,0.118,-0.323,0.206,0.811,0.912,6.022,0.819,0.07,0.71,12.72,0.317,0.0,9.123
3235,86812,1.154,-98.824,-0.017,-0.001,-0.018,-0.038,0.181,0.158,0.124,-6.051,0.213,0.063,0.814,0.665,1.276,0.0,0.7
3236,14328,0.618,227.704,0.032,0.111,0.095,0.061,0.11,0.558,0.551,4.228,0.582,0.091,0.218,2.113,0.611,0.0,0.342
3237,92111,1.524,-9.303,-0.051,0.125,0.007,-0.064,0.008,0.866,0.881,9543569931394.81,0.399,0.012,0.966,18.468,0.066,0.233,0.627
3238,93126,5.755,-10.082883013420306,-0.112,-0.068,-0.017,-0.13,0.051,1.468,0.0,-24.923,0.0,-0.147,0.696,2.21,0.375,0.0,0.143
3239,92143,0.102,-10.332,-0.364,-0.28,-0.118,-0.729,0.452,0.577,0.577,-3.676,0.567,0.009,-0.38,2.403,0.64,0.0,10.197
3240,92130,0.125,-1571.6,-15.686034353749585,-15.471987031916925,-2.965,-5.894,0.0,0.0,0.0,0.0,0.0,-1.677,-6559227240.681702,3.373,0.8067880899309279,0.18635358057792428,8.039
3241,92102,0.216,-2165.8,-0.038,0.05,0.057,-0.059,0.593,0.095,0.046,1.252,0.084,0.277,0.922,0.574,0.79,0.0,4.123
3242,92229,0.294,27.56,0.085,0.111,0.147,0.107,0.407,0.001,0.0,0.004,0.002,0.742,0.675,0.173,1.056,0.0,2.746
3243,92220,0.139,27.673,0.129,0.149,0.232,0.269,0.74,0.343,0.343,1.18,0.553,0.371,0.407,0.944,1.086,0.0,7.691
3244,92177,1.159,-0.78,-0.063,-0.046,-0.086,-0.635,1.128,0.0,0.0,0.0,0.0,0.043,0.378,2.026,3.965,0.0,0.649
3245,92239,0.638,54.304,0.098,0.682,0.065,0.028,0.084,0.387,0.379,4.796,0.565,0.257,-1.646,1.081,0.165,0.0,1.59
3246,92205,2.277,-1.685,-1.403,-1.117,-0.044,-0.638,-0.02,0.637,0.638,-11.884,0.808,0.187,-5.733,2.181,0.176,0.0,0.226
3247,92184,0.59,60.345,0.009,0.034,0.127,0.037,0.346,0.416,0.404,2.555,0.584,0.082,0.781,1.162,1.923,0.0,2.086
3248,92188,0.149,24.82,0.092,0.132,0.179,0.243,0.372,0.331,0.341,0.954,0.253,0.204,0.729,2.048,1.054,0.0,6.543
3249,92296,0.102,377.966,0.017,0.142,0.123,0.031,0.543,0.365,0.344,2.262,0.479,0.326,0.391,1.094,0.871,0.0,11.829
3250,92172,0.485,20.378,0.091,0.182,0.158,0.125,0.538,0.38,0.367,1.58,0.423,0.223,0.849,1.371,0.631,0.0,2.561
3251,13284,0.329,21.049,0.107,0.202,0.152,0.135,0.245,0.649,0.643,3.377,0.724,0.163,0.893,2.492,0.436,0.0,2.949
3252,93149,0.67,13.848,0.081,0.126,0.284,0.184,0.649,0.0,0.0,0.0,0.0,0.354,0.872,0.392,1.627,0.0,2.4
3253,14444,0.328,-3725.5,-1.596,-1.481,-0.235,-4.124,0.344,3.411,0.351,-2.127,0.059,-0.357,-6559227240.681702,9.187,0.463,0.0,2.805
3254,92203,0.155,28.672,0.132,0.168,0.329,0.234,0.779,0.0,0.0,0.0,0.0,1.522,0.202,0.196,1.492,0.0,6.352
3255,15540,0.699,16.23,0.089,0.111,0.151,0.099,0.567,0.122,0.0,0.643,0.0,-0.549,0.98,0.321,0.798,0.0,1.465
3256,92221,0.096,50.37,0.16,0.194,0.193,0.279,0.451,0.455,0.451,1.534,0.435,0.322,0.829,1.892,0.627,0.0,13.037
3257,92257,0.227,25.597,0.146,0.198,0.115,0.127,0.39,0.167,0.167,0.878,0.202,0.286,0.796,0.995,0.434,0.0,0.909
3258,93004,0.815,75.143,0.036,0.1,0.054,0.016,0.323,0.011,0.011,0.169,0.06,0.457,0.985,0.178,0.374,0.0,1.11
3259,68145,0.024,-120.48,-0.843,-0.824,-0.95,-2.956,1.163,0.282,0.24,-0.048,0.059,-2.218,-6559227240.681702,5.371,1.507,0.0,33.893
3260,13878,0.096,55.118,0.114,0.128,0.223,0.227,1.387,0.46958902333008073,0.31711893395296437,9543569931394.81,0.2928816810750603,0.843,0.784,0.232,1.538,0.0,10.007
3261,12030,5.676,-15.997,-0.011,0.013,0.009,-0.008,0.134,0.174,0.009,11.759,0.015,0.128,0.957,0.595,0.499,0.0,0.154
3262,93071,0.608,16.599,0.046,0.076,0.192,0.102,0.629,0.015,0.0,0.058,0.001,0.588,0.517,0.306,1.729,0.0,1.648
3263,92936,11.907,-0.242,-0.056,-0.055,-0.003,-0.477,0.011,4.105,0.368,-245.15,0.067,-0.224,-6559227240.681702,8.722,1.349,0.0,0.143
3264,92293,0.272,-67.744,-0.018,0.048,0.178,-0.029,0.522,0.327,0.268,1.117,0.312,0.477,0.872,1.171,0.889,0.0,3.328
3265,93130,2.819,3.135,0.09,0.115,0.121,0.168,0.143,0.513,0.318,2.934,0.375,0.22,-3.645,1.245,0.706,0.0,0.375
3266,92302,0.367,48.733,0.055,0.123,0.157,0.074,0.849,0.0,0.0,0.0,0.0,0.981,0.594,0.235,1.064,0.0,3.293
3267,89756,0.336,-30.833,-8.687,-8.249,-1.073,-3.922,0.119,0.719,0.481,-0.713,0.925,-0.544,-6559227240.681702,1.002,0.132,0.0,4.451
3268,92402,0.199,37.963,0.203,0.284,0.16,0.136,0.259,0.422,0.422,2.151,0.604,0.209,0.906,1.211,0.35,0.414,5.962
3269,12400,0.268,21.872,0.044,0.069,0.125,0.18,0.124,0.674,0.614,3.345,0.497,0.075,0.701,3.201,1.081,0.096,3.78
3270,92303,1.019,19.662,0.26,0.28,0.021,0.055,0.036,0.435,0.427,6.959,0.171,0.025,0.913,4.345,0.04,0.306,1.099
3271,92308,1.027,18.537,0.207,0.24,0.017,0.053,0.035,0.567,0.49,10.561,0.18,0.015,0.928,5.339,0.04,0.358,1.005
3272,92326,0.474,20.077,0.027,0.075,0.163,0.103,0.194,0.288,0.372,1.165,0.344,0.358,0.738,1.723,1.789,0.0,2.022
3273,93052,0.614,-3.709,-0.625,-0.503,-0.037,-0.348,0.066,0.591,0.593,-13.966,0.846,-0.035,-6559227240.681702,1.72,0.19,0.0,1.531
3274,14945,0.284,31.246,0.07,0.097,0.202,0.157,0.156,0.416,0.387,2.313,0.721,0.187,-4.745,0.877,0.914,0.411,3.015
3275,92354,0.121,16.863,0.068,0.419,0.571,0.472,0.544,0.029,0.0,0.036,0.0,2.064,0.867,2.125,1.065,0.367,7.961
3276,92322,0.13,39.785,0.081,0.123,0.311,0.223,0.689,0.0,0.0,0.0,0.0,0.539,0.228,0.598,1.76,0.0,8.145
3277,92445,1.044,-0.095,-1.822,-1.725,-0.753,-1.629,0.235,0.591,0.0,-0.416,0.0,-2.215,-6559227240.681702,0.925,0.469,0.0,0.52
3278,92454,0.23,15.319,0.174,0.222,0.425,0.252,0.512,0.0,0.0,0.0,0.0,2.509,0.522,0.117,1.238,0.0,3.469
3279,92428,0.659,9.259,0.103,0.158,0.249,0.139,0.708,0.0,0.0,0.0,0.0,0.958,0.49,0.273,1.11,0.0,1.171
3280,92429,8.436,-0.529,-0.878,-0.121,-0.095,-0.162,-0.07,0.391,0.391,-3.527,0.727,0.287,-1.14,0.884,0.117,0.089,0.143
3281,92432,0.378,10.776,0.043,0.063,0.221,0.166,0.291,0.117,0.116,0.413,0.204,0.359,-0.71,0.641,2.095,0.0,2.841
3282,92400,0.855,-24.451,-0.019,-0.002,0.035,-0.059,0.69,0.046,0.046,0.884,0.086,0.354,0.413,0.553,2.081,0.0,1.546
3283,13712,0.803,14.492,0.075,0.082,0.066,0.12,0.099,0.059,0.056,0.318,0.027,0.181,0.864,2.177,0.484,0.0,1.62
3284,92443,0.805,37.023,0.176,0.219,0.015,0.032,0.028,0.604,0.452,13.639,0.187,0.011,0.963,4.41,0.035,0.271,1.3
3285,92433,0.28,-3725.5,-174.19,-172.68,-1.889,-3.85,0.0,0.258,0.0,-0.057,0.0,-2.51,-6559227240.681702,1.229,0.011,0.18635358057792428,1.806
3286,92395,1.025,-0.029,-1.121,-0.937,0.064,-2.057,0.138,0.851,0.842,9.433,0.847,0.03,0.5,6.292,0.569,0.0,0.143
3287,92448,4.609,-4.0,-2.462,-2.029,-0.098,-0.402,-0.038,0.0,0.0,0.0,0.0,-3.029,-6559227240.681702,0.032,0.176,0.0,0.245
3288,12906,0.516,44.842,0.145,0.672,0.106,0.041,0.111,0.12,0.12,1.229,0.448,0.719,-1.205,0.304,0.209,0.0,1.602
3289,91069,0.433,-0.354,-1.859,-1.433,-0.247,-0.869,-0.242,0.616,0.616,-2.116,0.871,0.151,-1.988,1.838,0.213,0.0,2.632
3290,92471,1.563,-7.752,-0.02,-0.001,0.041,-0.072,0.224,1.432,0.326,14.014,0.198,0.042,0.97,2.448,1.189,0.0,0.572
3291,92493,1.137,67.692,0.005,0.093,0.103,0.009,0.546,0.055,0.025,0.408,0.072,0.741,0.963,0.349,1.284,0.0,0.622
3292,93239,24.612,-10.082883013420306,-0.038,-0.022,-0.067,-0.128,-0.035,0.288,0.0,-2.233,0.0,0.013,1.0,0.773,1.939,0.0,0.143
3293,92464,0.436,-10.082883013420306,-0.046,0.113,0.128,-0.061,0.345,0.668,0.647,3.893,0.671,0.109,0.906,2.739,0.456,0.0,3.339
3294,92466,1.167,-3.288,-0.213,-0.157,-0.137,-0.285,0.225,0.079,0.047,-0.432,0.122,-0.55,-6559227240.681702,0.403,0.943,0.0,1.037
3295,92478,1.146,-5.21,-0.372,-0.875,0.019,-0.102,0.04,0.404,0.395,18.506,0.79,0.195,-0.749,0.827,0.164,0.0,0.726
3296,92497,0.047,-56.04,-0.17,0.048,-0.058,-0.467,0.508,0.508,0.503,-5.054,0.378,0.109,0.553,2.674,0.693,0.0,21.642
3297,13524,0.726,28.105,0.042,0.09,0.111,0.059,0.238,0.017,0.017,0.107,0.035,0.393,-0.133,0.504,0.991,0.0,1.601
3298,92467,1.504,-26.063,-0.01,0.05,0.067,-0.017,0.17,0.234,0.127,2.685,0.224,0.103,-2.666,0.651,1.071,0.0,0.464
3299,92535,0.9592069949524183,-10.082883013420306,-0.298,-0.107,-0.04,-0.42010901806070894,0.217,0.908,0.468,-11.417,0.309,-0.038,-15.325,2.842,0.574,0.187,3.857438108783013
3300,92469,1.095,23.994,0.044,0.211,0.123,0.033,0.184,0.387,0.387,2.574,0.628,0.231,-0.058,1.006,0.44,0.0,0.408
3301,13561,1.065,13.396,0.162,0.211,0.027,0.086,0.048,0.359,0.252,1.87,0.039,0.015,0.512,8.622,0.054,0.322,1.057
3302,92917,2.565,-5.474,-0.026,0.013,0.021,-0.063,0.158,0.074,0.044,2.133,0.077,0.043,-1.601,0.607,1.563,0.0,0.392
3303,92528,1.093,6.944,0.238,0.287,0.038,0.481,0.039,0.0,0.0,0.0,0.0,-0.153,-6559227240.681702,1.032,1.087,0.41,0.823
3304,92523,0.829,32.045,0.177,0.197,0.016,0.041,0.032,0.209,0.184,2.824,0.048,0.008,0.883,4.703,0.04,0.332,1.327
3305,92555,1.003,13.811,0.213,0.273,0.019,0.076,0.033,0.477,0.427,5.625,0.1,0.011,0.887,7.454,0.04,0.293,0.992
3306,91365,0.254,-12.706,-0.206,-0.19,-0.195,-0.262,0.836,0.0,0.0,0.0,0.0,-0.701,-6559227240.681702,0.235,1.062,0.0,3.789
3307,92687,0.204,-58.423,-0.354,-0.354,-0.45,-2.026,0.238,0.46958902333008073,0.0,-0.278,0.0,-0.76,-6559227240.681702,-19.183,1.801,0.0,2.67
3308,92614,0.765,22.893,0.152,0.291,0.099,0.066,0.097,0.582,0.526,4.117,0.534,0.108,0.027,2.074,0.201,0.0,1.417
3309,12392,0.011,-93.364,-0.741,-0.682,-0.283,-0.749,-0.273,0.456,0.456,-1.11,0.474,-0.314,-6559227240.681702,1.765,0.35,0.0,41.954
3310,92587,0.219,116.8,0.017,0.088,0.154,0.044,0.92,0.274,0.256,1.326,0.421,0.144,-0.151,0.818,1.449,0.0,4.366
3311,92611,0.2,30.058,0.456,0.698,0.243,0.193,0.238,0.0,0.0,0.0,0.0,0.633,0.937,0.348,0.352,0.15,4.42
3312,92648,0.835,42.975,0.05,0.087,0.075,0.064,0.208,0.308,0.319,2.754,0.394,0.099,0.836,1.191,0.582,0.0,0.935
3313,92588,0.878,-31.176,-0.016,0.033,0.059,-0.032,0.2,0.297,0.277,4.511,0.589,0.111,0.164,0.649,1.18,0.0,1.179
3314,10258,0.311,-175.52,-24.455,-23.722,-0.38,-0.424,-0.357,0.0,0.0,0.0,0.0,-2.793,-6559227240.681702,0.112,0.015,0.0,4.786
3315,92594,0.146,-127.83,-3.928,-3.833,-0.609,-0.7,0.104,0.149,0.064,-0.164,0.062,-0.987,-6559227240.681702,1.1,0.111,0.0,7.134
3316,92602,0.9592069949524183,18.905,0.262,0.296,0.354,-0.42010901806070894,0.561,2.133,2.062,2.446,0.569,0.167,0.866,-3.41,0.829,0.0,3.857438108783013
3317,93347,0.64,-10.082883013420306,0.017,0.05,0.085,0.092,0.305,0.963,0.0,3.495,0.0,0.025,-0.735,2.428,1.431,0.0,1.727
3318,92597,0.381,17.029,0.07,0.105,0.15,0.177,0.332,0.47,0.466,1.894,0.431,0.087,0.705,2.024,0.857,0.0,2.986
3319,92984,0.111,149.111,0.046,0.093,0.086,0.066,0.67,0.0,0.0,0.0,0.0,0.515,0.855,0.931,0.733,0.0,8.886
3320,13262,0.306,-7.364,-15.686034353749585,-15.471987031916925,-0.427,-0.459,0.0,0.0,0.0,0.0,0.0,-4.097,-6559227240.681702,0.072,0.8067880899309279,0.18635358057792428,4.392
3321,12413,0.629,-7.559,-1.272,-1.545,-0.226,-0.499,0.027,0.197,0.168,-0.553,0.139,-0.548,-6559227240.681702,1.455,0.131,0.0,1.736
3322,92931,0.173,-10.082883013420306,0.186,0.268,0.2,0.15,0.562,0.039,0.0,0.136,0.0,0.846,0.923,0.452,0.577,0.0,8.685
3323,92618,0.204,24.721,0.117,0.153,0.176,0.235,0.457,0.583,0.499,1.798,0.371,0.171,0.859,2.679,0.757,0.0,5.785
3324,82831,0.115,42.415,0.166,0.181,0.402,0.291,1.075,0.0,0.0,0.0,0.0,1.004,0.809,0.329,1.165,0.0,8.701
3325,92753,0.575,-22.094,-0.39,-0.3,-0.083,-0.243,0.364,0.001,0.0,-0.006,0.002,-0.232,-6559227240.681702,0.217,0.554,0.0,5.771
3326,93031,5.139,-0.488,-3.474,-2.842,-0.553,-1.802,-0.617,0.791,0.789,-1.069,0.848,0.155,-0.301,4.413,0.178,0.0,0.143
3327,92635,0.625,45.326,0.024,0.079,0.123,0.038,0.258,0.127,0.122,0.86,0.311,0.38,0.553,0.447,1.185,0.0,1.768
3328,14797,0.684,-8.421,-0.304,-0.279,-0.111,-0.226,0.326,0.299,0.231,-2.124,0.486,-0.169,-6559227240.681702,0.619,0.481,0.0,2.635
3329,12577,0.635,-6.006,-0.437,-0.298,-0.085,-0.301,0.222,0.587,0.587,-5.776,0.767,-0.088,-6559227240.681702,1.854,0.299,0.0,2.103
3330,93345,0.171,-32.538,-0.117,0.009,0.012,-0.23,0.012,0.0,0.0,0.0,0.0,0.015,0.059,0.915,1.05,0.0,7.322
3331,92621,2.25,-2950.0,-0.002,0.237,0.069,-0.001,0.093,0.137,0.137,1.848,0.679,0.581,0.344,0.233,0.293,0.0,0.238
3332,92765,0.33,28.133,0.066,0.268,0.334,0.104,0.747,0.156,0.117,0.348,0.252,0.986,0.172,0.528,1.13,0.0,3.112
3333,93079,0.693,48.548,0.008,0.022,0.118,0.045,0.486,0.267,0.267,2.015,0.4,0.241,0.78,0.912,2.58,0.0,1.501
3334,92780,0.576,5.676,0.239,0.257,0.206,0.349,0.198,0.382,0.382,0.998,0.289,0.211,0.995,2.141,0.438,0.092,1.656
3335,13343,1.393,15.542,0.018,0.035,0.084,0.057,0.264,0.411,0.408,3.444,0.54,-0.043,0.934,1.275,1.425,0.0,0.83
3336,92924,1.04,58.0,0.035,0.448,0.112,0.017,0.184,0.465,0.463,3.315,0.658,0.129,0.591,1.309,0.233,0.301,0.792
3337,15222,0.397,-12.452,-15.686034353749585,-15.471987031916925,-0.322,-0.339,0.0,0.0,0.0,0.0,0.0,-5.194,-6559227240.681702,0.022,0.8067880899309279,0.18635358057792428,3.427
3338,92852,0.332,15.026,0.168,0.212,0.297,0.249,0.567,0.14,0.129,0.362,0.26,0.598,-0.1,0.568,0.908,0.0,3.165
3339,92685,0.813,30.276,0.161,0.192,0.017,0.047,0.027,0.627,0.505,10.356,0.145,0.006,0.89,7.056,0.038,0.261,1.415
3340,92688,2.215,56.25,0.05,0.066,0.166,0.046,0.581,0.0,0.0,0.0,0.0,-0.939,-6559227240.681702,0.11,1.149,0.0,0.47
